date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
04-05-2022,California,State,Other,22,2.17,18.71428571,2.513430545
04-05-2022,California,State,Beta,0,0,0,0
04-05-2022,California,State,Epsilon,0,0,0,0
04-05-2022,California,State,Lambda,0,0,0,0
04-05-2022,California,State,Omicron,993,97.83,725.8571429,97.48656946
04-05-2022,California,State,Total,1015,100,744.5714286,100
04-05-2022,California,State,Delta,0,0,0,0
04-05-2022,California,State,Gamma,0,0,0,0
04-05-2022,California,State,Alpha,0,0,0,0
04-05-2022,California,State,Mu,0,0,0,0
05-05-2022,California,State,Gamma,0,0,0,0
05-05-2022,California,State,Mu,0,0,0,0
05-05-2022,California,State,Total,980,100,808.2857143,100
05-05-2022,California,State,Omicron,959,97.86,788.5714286,97.56097561
05-05-2022,California,State,Other,21,2.14,19.71428571,2.43902439
05-05-2022,California,State,Epsilon,0,0,0,0
05-05-2022,California,State,Lambda,0,0,0,0
05-05-2022,California,State,Beta,0,0,0,0
05-05-2022,California,State,Delta,0,0,0,0
05-05-2022,California,State,Alpha,0,0,0,0
06-05-2022,California,State,Mu,0,0,0,0
06-05-2022,California,State,Other,17,2.01,19.42857143,2.276531637
06-05-2022,California,State,Beta,0,0,0,0
06-05-2022,California,State,Omicron,830,97.99,834,97.72346836
06-05-2022,California,State,Gamma,0,0,0,0
06-05-2022,California,State,Total,847,100,853.4285714,100
06-05-2022,California,State,Epsilon,0,0,0,0
06-05-2022,California,State,Delta,0,0,0,0
06-05-2022,California,State,Lambda,0,0,0,0
06-05-2022,California,State,Alpha,0,0,0,0
07-05-2022,California,State,Delta,0,0,0,0
07-05-2022,California,State,Epsilon,0,0,0,0
07-05-2022,California,State,Lambda,0,0,0,0
07-05-2022,California,State,Gamma,0,0,0,0
07-05-2022,California,State,Total,661,100,875.4285714,100
07-05-2022,California,State,Beta,0,0,0,0
07-05-2022,California,State,Omicron,645,97.58,856.1428571,97.79699739
07-05-2022,California,State,Mu,0,0,0,0
07-05-2022,California,State,Other,16,2.42,19.28571429,2.203002611
07-05-2022,California,State,Alpha,0,0,0,0
08-05-2022,California,State,Lambda,0,0,0,0
08-05-2022,California,State,Alpha,0,0,0,0
08-05-2022,California,State,Gamma,0,0,0,0
08-05-2022,California,State,Other,15,2.69,20.28571429,2.293652076
08-05-2022,California,State,Beta,0,0,0,0
08-05-2022,California,State,Total,557,100,884.4285714,100
08-05-2022,California,State,Mu,0,0,0,0
08-05-2022,California,State,Delta,0,0,0,0
08-05-2022,California,State,Epsilon,0,0,0,0
08-05-2022,California,State,Omicron,542,97.31,864.1428571,97.70634792
09-05-2022,California,State,Mu,0,0,0,0
09-05-2022,California,State,Gamma,0,0,0,0
09-05-2022,California,State,Omicron,1345,97.89,894.2857143,97.69038702
09-05-2022,California,State,Delta,0,0,0,0
09-05-2022,California,State,Lambda,0,0,0,0
09-05-2022,California,State,Alpha,0,0,0,0
09-05-2022,California,State,Beta,0,0,0,0
09-05-2022,California,State,Epsilon,0,0,0,0
09-05-2022,California,State,Total,1374,100,915.4285714,100
09-05-2022,California,State,Other,29,2.11,21.14285714,2.309612984
10-05-2022,California,State,Gamma,0,0,0,0
10-05-2022,California,State,Omicron,1106,97.53,917.1428571,97.74665043
10-05-2022,California,State,Alpha,0,0,0,0
10-05-2022,California,State,Total,1134,100,938.2857143,100
10-05-2022,California,State,Other,28,2.47,21.14285714,2.253349574
10-05-2022,California,State,Lambda,0,0,0,0
10-05-2022,California,State,Mu,0,0,0,0
10-05-2022,California,State,Delta,0,0,0,0
10-05-2022,California,State,Beta,0,0,0,0
10-05-2022,California,State,Epsilon,0,0,0,0
11-05-2022,California,State,Delta,0,0,0,0
11-05-2022,California,State,Alpha,0,0,0,0
11-05-2022,California,State,Omicron,1024,97.99,921.5714286,97.77205214
11-05-2022,California,State,Total,1045,100,942.5714286,100
11-05-2022,California,State,Other,21,2.01,21,2.227947863
11-05-2022,California,State,Mu,0,0,0,0
11-05-2022,California,State,Epsilon,0,0,0,0
11-05-2022,California,State,Gamma,0,0,0,0
11-05-2022,California,State,Lambda,0,0,0,0
11-05-2022,California,State,Beta,0,0,0,0
12-05-2022,California,State,Other,19,2.03,20.71428571,2.212726995
12-05-2022,California,State,Omicron,916,97.97,915.4285714,97.787273
12-05-2022,California,State,Total,935,100,936.1428571,100
12-05-2022,California,State,Epsilon,0,0,0,0
12-05-2022,California,State,Beta,0,0,0,0
12-05-2022,California,State,Alpha,0,0,0,0
12-05-2022,California,State,Delta,0,0,0,0
12-05-2022,California,State,Gamma,0,0,0,0
12-05-2022,California,State,Mu,0,0,0,0
12-05-2022,California,State,Lambda,0,0,0,0
13-05-2022,California,State,Beta,0,0,0,0
13-05-2022,California,State,Omicron,737,97.49,902.1428571,97.72516249
13-05-2022,California,State,Mu,0,0,0,0
13-05-2022,California,State,Other,19,2.51,21,2.274837512
13-05-2022,California,State,Gamma,0,0,0,0
13-05-2022,California,State,Delta,0,0,0,0
13-05-2022,California,State,Total,756,100,923.1428571,100
13-05-2022,California,State,Epsilon,0,0,0,0
13-05-2022,California,State,Lambda,0,0,0,0
13-05-2022,California,State,Alpha,0,0,0,0
14-05-2022,California,State,Gamma,0,0,0,0
14-05-2022,California,State,Mu,0,0,0,0
14-05-2022,California,State,Epsilon,0,0,0,0
14-05-2022,California,State,Other,22,3.45,21.85714286,2.376145364
14-05-2022,California,State,Delta,0,0,0,0
14-05-2022,California,State,Total,638,100,919.8571429,100
14-05-2022,California,State,Beta,0,0,0,0
14-05-2022,California,State,Lambda,0,0,0,0
14-05-2022,California,State,Alpha,0,0,0,0
14-05-2022,California,State,Omicron,616,96.55,898,97.62385464
15-05-2022,California,State,Omicron,532,96.73,896.5714286,97.57462687
15-05-2022,California,State,Mu,0,0,0,0
15-05-2022,California,State,Lambda,0,0,0,0
15-05-2022,California,State,Alpha,0,0,0,0
15-05-2022,California,State,Gamma,0,0,0,0
15-05-2022,California,State,Epsilon,0,0,0,0
15-05-2022,California,State,Beta,0,0,0,0
15-05-2022,California,State,Delta,0,0,0,0
15-05-2022,California,State,Other,18,3.27,22.28571429,2.425373134
15-05-2022,California,State,Total,550,100,918.8571429,100
16-05-2022,California,State,Beta,0,0,0,0
16-05-2022,California,State,Delta,0,0,0,0
16-05-2022,California,State,Other,43,3.35,24.28571429,2.680119817
16-05-2022,California,State,Lambda,0,0,0,0
16-05-2022,California,State,Omicron,1242,96.65,881.8571429,97.31988018
16-05-2022,California,State,Total,1285,100,906.1428571,100
16-05-2022,California,State,Epsilon,0,0,0,0
16-05-2022,California,State,Alpha,0,0,0,0
16-05-2022,California,State,Gamma,0,0,0,0
16-05-2022,California,State,Mu,0,0,0,0
17-05-2022,California,State,Epsilon,0,0,0,0
17-05-2022,California,State,Mu,0,0,0,0
17-05-2022,California,State,Alpha,0,0,0,0
17-05-2022,California,State,Gamma,0,0,0,0
17-05-2022,California,State,Delta,0,0,0,0
17-05-2022,California,State,Lambda,0,0,0,0
17-05-2022,California,State,Other,28,2.62,24.28571429,2.708300143
17-05-2022,California,State,Omicron,1040,97.38,872.4285714,97.29169986
17-05-2022,California,State,Beta,0,0,0,0
17-05-2022,California,State,Total,1068,100,896.7142857,100
18-05-2022,California,State,Epsilon,0,0,0,0
18-05-2022,California,State,Alpha,0,0,0,0
18-05-2022,California,State,Total,998,100,890,100
18-05-2022,California,State,Beta,0,0,0,0
18-05-2022,California,State,Omicron,976,97.8,865.5714286,97.25521669
18-05-2022,California,State,Delta,0,0,0,0
18-05-2022,California,State,Lambda,0,0,0,0
18-05-2022,California,State,Mu,0,0,0,0
18-05-2022,California,State,Other,22,2.2,24.42857143,2.744783307
18-05-2022,California,State,Gamma,0,0,0,0
19-05-2022,California,State,Omicron,804,96.29,849.5714286,97.01468189
19-05-2022,California,State,Lambda,0,0,0,0
19-05-2022,California,State,Alpha,0,0,0,0
19-05-2022,California,State,Other,31,3.71,26.14285714,2.985318108
19-05-2022,California,State,Delta,0,0,0,0
19-05-2022,California,State,Total,835,100,875.7142857,100
19-05-2022,California,State,Mu,0,0,0,0
19-05-2022,California,State,Epsilon,0,0,0,0
19-05-2022,California,State,Beta,0,0,0,0
19-05-2022,California,State,Gamma,0,0,0,0
20-05-2022,California,State,Gamma,0,0,0,0
20-05-2022,California,State,Beta,0,0,0,0
20-05-2022,California,State,Total,988,100,908.8571429,100
20-05-2022,California,State,Alpha,0,0,0,0
20-05-2022,California,State,Delta,0,0,0,0
20-05-2022,California,State,Mu,0,0,0,0
20-05-2022,California,State,Epsilon,0,0,0,0
20-05-2022,California,State,Omicron,955,96.66,880.7142857,96.90348947
20-05-2022,California,State,Other,33,3.34,28.14285714,3.096510531
20-05-2022,California,State,Lambda,0,0,0,0
21-05-2022,California,State,Mu,0,0,0,0
21-05-2022,California,State,Total,802,100,932.2857143,100
21-05-2022,California,State,Beta,0,0,0,0
21-05-2022,California,State,Epsilon,0,0,0,0
21-05-2022,California,State,Other,25,3.12,28.57142857,3.064664419
21-05-2022,California,State,Alpha,0,0,0,0
21-05-2022,California,State,Omicron,777,96.88,903.7142857,96.93533558
21-05-2022,California,State,Gamma,0,0,0,0
21-05-2022,California,State,Delta,0,0,0,0
21-05-2022,California,State,Lambda,0,0,0,0
22-05-2022,California,State,Epsilon,0,0,0,0
22-05-2022,California,State,Mu,0,0,0,0
22-05-2022,California,State,Lambda,0,0,0,0
22-05-2022,California,State,Alpha,0,0,0,0
22-05-2022,California,State,Omicron,809,97.59,943.2857143,97.03159442
22-05-2022,California,State,Other,20,2.41,28.85714286,2.968405584
22-05-2022,California,State,Delta,0,0,0,0
22-05-2022,California,State,Total,829,100,972.1428571,100
22-05-2022,California,State,Gamma,0,0,0,0
22-05-2022,California,State,Beta,0,0,0,0
23-05-2022,California,State,Alpha,0,0,0,0
23-05-2022,California,State,Omicron,1224,96.15,940.7142857,96.93802444
23-05-2022,California,State,Delta,0,0,0,0
23-05-2022,California,State,Total,1273,100,970.4285714,100
23-05-2022,California,State,Lambda,0,0,0,0
23-05-2022,California,State,Other,49,3.85,29.71428571,3.061975563
23-05-2022,California,State,Beta,0,0,0,0
23-05-2022,California,State,Gamma,0,0,0,0
23-05-2022,California,State,Mu,0,0,0,0
23-05-2022,California,State,Epsilon,0,0,0,0
24-05-2022,California,State,Gamma,0,0,0,0
24-05-2022,California,State,Mu,0,0,0,0
24-05-2022,California,State,Other,15,1.17,27.85714286,2.782534247
24-05-2022,California,State,Omicron,1268,98.83,973.2857143,97.21746575
24-05-2022,California,State,Beta,0,0,0,0
24-05-2022,California,State,Delta,0,0,0,0
24-05-2022,California,State,Epsilon,0,0,0,0
24-05-2022,California,State,Lambda,0,0,0,0
24-05-2022,California,State,Alpha,0,0,0,0
24-05-2022,California,State,Total,1283,100,1001.142857,100
25-05-2022,California,State,Delta,0,0,0,0
25-05-2022,California,State,Alpha,0,0,0,0
25-05-2022,California,State,Lambda,0,0,0,0
25-05-2022,California,State,Gamma,0,0,0,0
25-05-2022,California,State,Other,8,0.68,25.85714286,2.519487751
25-05-2022,California,State,Beta,0,0,0,0
25-05-2022,California,State,Epsilon,0,0,0,0
25-05-2022,California,State,Omicron,1166,99.32,1000.428571,97.48051225
25-05-2022,California,State,Total,1174,100,1026.285714,100
25-05-2022,California,State,Mu,0,0,0,0
26-05-2022,California,State,Omicron,1161,99.83,1051.428571,97.97657082
26-05-2022,California,State,Gamma,0,0,0,0
26-05-2022,California,State,Delta,0,0,0,0
26-05-2022,California,State,Other,2,0.17,21.71428571,2.02342918
26-05-2022,California,State,Epsilon,0,0,0,0
26-05-2022,California,State,Lambda,0,0,0,0
26-05-2022,California,State,Alpha,0,0,0,0
26-05-2022,California,State,Beta,0,0,0,0
26-05-2022,California,State,Total,1163,100,1073.142857,100
26-05-2022,California,State,Mu,0,0,0,0
27-05-2022,California,State,Delta,0,0,0,0
27-05-2022,California,State,Gamma,0,0,0,0
27-05-2022,California,State,Beta,0,0,0,0
27-05-2022,California,State,Mu,0,0,0,0
27-05-2022,California,State,Alpha,0,0,0,0
27-05-2022,California,State,Lambda,0,0,0,0
27-05-2022,California,State,Epsilon,0,0,0,0
27-05-2022,California,State,Total,1215,100,1105.571429,100
27-05-2022,California,State,Omicron,1209,99.51,1087.714286,98.38480424
27-05-2022,California,State,Other,6,0.49,17.85714286,1.615195762
28-05-2022,California,State,Omicron,604,99.51,1063,98.63467656
28-05-2022,California,State,Delta,0,0,0,0
28-05-2022,California,State,Total,607,100,1077.714286,100
28-05-2022,California,State,Gamma,0,0,0,0
28-05-2022,California,State,Other,3,0.49,14.71428571,1.365323436
28-05-2022,California,State,Lambda,0,0,0,0
28-05-2022,California,State,Beta,0,0,0,0
28-05-2022,California,State,Mu,0,0,0,0
28-05-2022,California,State,Alpha,0,0,0,0
28-05-2022,California,State,Epsilon,0,0,0,0
29-05-2022,California,State,Lambda,0,0,0,0
29-05-2022,California,State,Alpha,0,0,0,0
29-05-2022,California,State,Gamma,0,0,0,0
29-05-2022,California,State,Other,14,1.72,13.85714286,1.28800956
29-05-2022,California,State,Omicron,802,98.28,1062,98.71199044
29-05-2022,California,State,Delta,0,0,0,0
29-05-2022,California,State,Total,816,100,1075.857143,100
29-05-2022,California,State,Mu,0,0,0,0
29-05-2022,California,State,Epsilon,0,0,0,0
29-05-2022,California,State,Beta,0,0,0,0
30-05-2022,California,State,Beta,0,0,0,0
30-05-2022,California,State,Delta,0,0,0,0
30-05-2022,California,State,Other,3,0.56,7.285714286,0.750772854
30-05-2022,California,State,Gamma,0,0,0,0
30-05-2022,California,State,Lambda,0,0,0,0
30-05-2022,California,State,Alpha,0,0,0,0
30-05-2022,California,State,Mu,0,0,0,0
30-05-2022,California,State,Total,535,100,970.4285714,100
30-05-2022,California,State,Omicron,532,99.44,963.1428571,99.24922715
30-05-2022,California,State,Epsilon,0,0,0,0
31-05-2022,California,State,Alpha,0,0,0,0
31-05-2022,California,State,Lambda,0,0,0,0
31-05-2022,California,State,Beta,0,0,0,0
31-05-2022,California,State,Total,1799,100,1044.142857,100
31-05-2022,California,State,Other,19,1.06,7.857142857,0.752496922
31-05-2022,California,State,Omicron,1780,98.94,1036.285714,99.24750308
31-05-2022,California,State,Delta,0,0,0,0
31-05-2022,California,State,Epsilon,0,0,0,0
31-05-2022,California,State,Mu,0,0,0,0
31-05-2022,California,State,Gamma,0,0,0,0
01-06-2022,California,State,Total,1132,100,1038.142857,100
01-06-2022,California,State,Lambda,0,0,0,0
01-06-2022,California,State,Omicron,1118,98.76,1029.428571,99.16058896
01-06-2022,California,State,Alpha,0,0,0,0
01-06-2022,California,State,Gamma,0,0,0,0
01-06-2022,California,State,Beta,0,0,0,0
01-06-2022,California,State,Other,14,1.24,8.714285714,0.839411036
01-06-2022,California,State,Mu,0,0,0,0
01-06-2022,California,State,Epsilon,0,0,0,0
01-06-2022,California,State,Delta,0,0,0,0
02-06-2022,California,State,Other,15,1.15,10.57142857,0.998381004
02-06-2022,California,State,Omicron,1293,98.85,1048.285714,99.001619
02-06-2022,California,State,Alpha,0,0,0,0
02-06-2022,California,State,Beta,0,0,0,0
02-06-2022,California,State,Delta,0,0,0,0
02-06-2022,California,State,Mu,0,0,0,0
02-06-2022,California,State,Lambda,0,0,0,0
02-06-2022,California,State,Total,1308,100,1058.857143,100
02-06-2022,California,State,Gamma,0,0,0,0
02-06-2022,California,State,Epsilon,0,0,0,0
03-06-2022,California,State,Total,1105,100,1043.142857,100
03-06-2022,California,State,Beta,0,0,0,0
03-06-2022,California,State,Mu,0,0,0,0
03-06-2022,California,State,Epsilon,1,0.09,0.142857143,0.013694878
03-06-2022,California,State,Delta,0,0,0,0
03-06-2022,California,State,Other,4,0.36,10.28571429,0.986031224
03-06-2022,California,State,Omicron,1100,99.55,1032.714286,99.0002739
03-06-2022,California,State,Lambda,0,0,0,0
03-06-2022,California,State,Alpha,0,0,0,0
03-06-2022,California,State,Gamma,0,0,0,0
04-06-2022,California,State,Delta,0,0,0,0
04-06-2022,California,State,Epsilon,0,0,0.142857143,0.013310262
04-06-2022,California,State,Alpha,0,0,0,0
04-06-2022,California,State,Omicron,818,100,1063.285714,99.06828165
04-06-2022,California,State,Beta,0,0,0,0
04-06-2022,California,State,Lambda,0,0,0,0
04-06-2022,California,State,Other,0,0,9.857142857,0.918408093
04-06-2022,California,State,Total,818,100,1073.285714,100
04-06-2022,California,State,Gamma,0,0,0,0
04-06-2022,California,State,Mu,0,0,0,0
05-06-2022,California,State,Lambda,0,0,0,0
05-06-2022,California,State,Mu,0,0,0,0
05-06-2022,California,State,Omicron,735,99.86,1053.714286,99.23314947
05-06-2022,California,State,Total,736,100,1061.857143,100
05-06-2022,California,State,Alpha,0,0,0,0
05-06-2022,California,State,Delta,0,0,0,0
05-06-2022,California,State,Other,1,0.14,8,0.753397013
05-06-2022,California,State,Beta,0,0,0,0
05-06-2022,California,State,Epsilon,0,0,0.142857143,0.013453518
05-06-2022,California,State,Gamma,0,0,0,0
06-06-2022,California,State,Alpha,0,0,0,0
06-06-2022,California,State,Beta,0,0,0,0
06-06-2022,California,State,Lambda,0,0,0,0
06-06-2022,California,State,Omicron,1512,99.87,1193.714286,99.33428436
06-06-2022,California,State,Delta,0,0,0,0
06-06-2022,California,State,Other,2,0.13,7.857142857,0.653827865
06-06-2022,California,State,Gamma,0,0,0,0
06-06-2022,California,State,Epsilon,0,0,0.142857143,0.011887779
06-06-2022,California,State,Total,1514,100,1201.714286,100
06-06-2022,California,State,Mu,0,0,0,0
07-06-2022,California,State,Delta,0,0,0,0
07-06-2022,California,State,Beta,0,0,0,0
07-06-2022,California,State,Total,1284,100,1128.142857,100
07-06-2022,California,State,Epsilon,0,0,0.142857143,0.012663037
07-06-2022,California,State,Other,1,0.08,5.285714286,0.468532354
07-06-2022,California,State,Alpha,0,0,0,0
07-06-2022,California,State,Lambda,0,0,0,0
07-06-2022,California,State,Mu,0,0,0,0
07-06-2022,California,State,Omicron,1283,99.92,1122.714286,99.51880461
07-06-2022,California,State,Gamma,0,0,0,0
08-06-2022,California,State,Mu,0,0,0,0
08-06-2022,California,State,Gamma,0,0,0,0
08-06-2022,California,State,Other,2,0.21,3.571428571,0.324380433
08-06-2022,California,State,Omicron,940,99.79,1097.285714,99.66264435
08-06-2022,California,State,Total,942,100,1101,100
08-06-2022,California,State,Epsilon,0,0,0.142857143,0.012975217
08-06-2022,California,State,Beta,0,0,0,0
08-06-2022,California,State,Lambda,0,0,0,0
08-06-2022,California,State,Delta,0,0,0,0
08-06-2022,California,State,Alpha,0,0,0,0
09-06-2022,California,State,Delta,0,0,0,0
09-06-2022,California,State,Lambda,0,0,0,0
09-06-2022,California,State,Mu,0,0,0,0
